iter	RMSE
757	0.06585708245
758	0.06581334143
759	0.06577589513
760	0.06575275555
761	0.06568821128
762	0.06559087435
763	0.06551180332
764	0.06548829539
765	0.06546569312
766	0.06537921273
767	0.06531241181
768	0.06526823814
769	0.06522634811
770	0.06517428688
771	0.06505356703
772	0.06501950512
773	0.06501023425
774	0.06496757814
775	0.06488401929
776	0.06484853001
777	0.06474861707
778	0.06469557621
779	0.06467754567
780	0.06461415339
781	0.06459523904
782	0.06456048871
783	0.06452306495
784	0.06448938399
785	0.06436631785
786	0.06435990584
787	0.06426745432
788	0.06422723611
789	0.06409860148
790	0.0640265789
791	0.06401059086
792	0.0639940617
793	0.06394131471
794	0.06386046851
795	0.06381939978
796	0.06380807012
797	0.06380210339
798	0.0637307534
799	0.06356895532
800	0.06355915552
801	0.06352854177
802	0.06342394727
803	0.06340856756
804	0.06337448285
805	0.06332431412
806	0.06327051307
807	0.06323076944
808	0.0631600266
809	0.06310166852
810	0.06305661517
811	0.06291289321
812	0.06288839986
813	0.06288160169
814	0.06280145143
815	0.06268555549
816	0.06260277252
817	0.06258381442
818	0.06254952548
819	0.06247849033
820	0.06243696932
821	0.06238780358
822	0.06234954861
823	0.06228938367
824	0.06224879621
825	0.06216216245
826	0.06213531245
827	0.06202521333
828	0.06191439947
829	0.061807142
830	0.06178914293
831	0.06177011903
832	0.06167886313
833	0.06163443306
834	0.06159363455
835	0.06156145606
836	0.06155432661
837	0.06150823216
838	0.06148212994
839	0.06144736596
840	0.06144288607
841	0.06143756272
842	0.06138855591
843	0.06135276851
844	0.06133025621
845	0.06130280915
846	0.0611934272
847	0.06116813765
848	0.06116373659
849	0.0611545237
850	0.06106854591
851	0.06102713492
852	0.06098439316
853	0.06097827745
854	0.06096302416
855	0.06091497453
856	0.06087955417
857	0.06079497303
858	0.06076376148
859	0.06070136247
860	0.06056820089
861	0.06050003291
862	0.06045397039
863	0.06041162406
864	0.06037714695
865	0.06029403339
866	0.06027201937
867	0.06025449161
868	0.06017287132
869	0.0601486274
870	0.06002160052
871	0.06000109865
872	0.0598625777
873	0.05979370832
874	0.05977477539
875	0.05973700326
876	0.0597101388
877	0.05968408924
878	0.05965871709
879	0.05961841287
880	0.05957288119
881	0.05942771238
882	0.05940237148
883	0.05938020753
884	0.05937475754
885	0.05935823569
886	0.05934626084
887	0.05920402771
888	0.05917848129
889	0.0590259107
890	0.05902028638
891	0.05890725763
892	0.05884637418
893	0.05882254643
894	0.05879080407
895	0.05875811365
896	0.05872570087
897	0.05863349416
898	0.05859478229
899	0.05856040598
900	0.05849771155
901	0.05849226511
902	0.05847364926
903	0.05843912921
904	0.05838688354
905	0.05836239193
906	0.05831939204
907	0.05823945445
908	0.05813808615
909	0.05809893081
910	0.05809549164
911	0.0580468918
912	0.05791110591
913	0.05788153535
914	0.0578472017
915	0.057759673
916	0.05774217566
917	0.05773842638
918	0.05772711602
919	0.05769718003
920	0.05763775579
921	0.05763166706
922	0.05760751286
923	0.0575780852
924	0.05753605167
925	0.05742418115
926	0.05740180999
927	0.05736593356
928	0.05735994432
929	0.05727496733
930	0.05714661607
931	0.05707441234
932	0.05700908459
933	0.05699300784
934	0.05695947331
935	0.05690406516
936	0.05687543318
937	0.05685446253
938	0.0568427648
939	0.05681529633
940	0.05680340449
941	0.05670960924
942	0.05665148817
943	0.05656618467
944	0.05649734727
945	0.05646210252
946	0.0564589638
947	0.05633438118
948	0.05627440284
949	0.05620733422
950	0.05619360424
951	0.05616380642
952	0.05614354362
953	0.05607775227
954	0.05607334953
955	0.05604656109
956	0.05600302265
957	0.05596663025
958	0.05595916258
959	0.05592351529
960	0.05590357068
961	0.05582838256
962	0.05580391601
963	0.0557275722
964	0.05569777938
965	0.05560354328
966	0.05553922557
967	0.0555031391
968	0.05547180288
969	0.05544605954
970	0.05541347801
971	0.05538355537
972	0.05534190409
973	0.05533879773
974	0.05529643888
975	0.05528523285
976	0.05514668111
977	0.05514241616
978	0.05512532506
979	0.05504613818
980	0.05504177111
981	0.05502084924
982	0.05493028959
983	0.05490834055
984	0.0549042853
985	0.05488640673
986	0.05486321205
987	0.05483876074
988	0.05471934279
989	0.05463610094
990	0.05451926867
991	0.05449905741
992	0.05440735536
993	0.05438315779
994	0.05422237516
995	0.05417003982
996	0.05410181319
997	0.05407669136
998	0.05397009673
999	0.05390723782
